name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Nio ET9 Luxury Flagship,2024,2850000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,500 bhp,850Nm@0rpm,7
Li Auto Mega Plus,2024,2950000,2500,Hybrid,Dealer,First Owner,8.5 kmpl,2000 CC,365 bhp,610Nm@1500rpm,6
BYD Qin Plus Max DM-i,2024,1200000,3500,Hybrid,Dealer,First Owner,26.0 kmpl,1500 CC,160 bhp,280Nm@1500rpm,5
XPeng G6 Long Range,2024,1550000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,310 bhp,550Nm@0rpm,5
Denza Z9 Performance,2024,1850000,3000,Electric,Dealer,First Owner,0 kmpl,0 CC,620 bhp,960Nm@0rpm,5
Geely Geometry C DM-i,2024,920000,4500,Hybrid,Dealer,First Owner,25.5 kmpl,1500 CC,128 bhp,270Nm@1500rpm,5
Changan UNI-K DM-i,2024,1350000,3500,Hybrid,Dealer,First Owner,24.0 kmpl,1598 CC,160 bhp,340Nm@1500rpm,5
Great Wall Wey VV7 PHEV,2024,1450000,4000,Hybrid,Dealer,First Owner,22.5 kmpl,1500 CC,227 bhp,410Nm@1500rpm,5
Ora Good Cat EV Plus,2024,680000,5000,Electric,Dealer,First Owner,0 kmpl,0 CC,148 bhp,305Nm@0rpm,4
Chery Jetour X70 Plus EV,2024,750000,4500,Electric,Dealer,First Owner,0 kmpl,0 CC,184 bhp,360Nm@0rpm,5
GAC Aion Y Plus Max,2024,1050000,3500,Electric,Dealer,First Owner,0 kmpl,0 CC,230 bhp,450Nm@0rpm,5
Maruti Suzuki S-Cross,2015,680000,78000,Petrol,Individual,Second Owner,17.0 kmpl,1373 CC,101 bhp,138Nm@4400rpm,5
Hyundai Tucson GLS,2014,750000,92000,Diesel,Individual,Third Owner,18.5 kmpl,1995 CC,184 bhp,400Nm@1900rpm,5
Kia Sportage GT,216,820000,72000,Diesel,Individual,Second Owner,16.5 kmpl,1995 CC,185 bhp,402Nm@1900rpm,5
Mahindra Renault Duster,2013,520000,95000,Petrol,Individual,Third Owner,15.0 kmpl,1598 CC,84 bhp,122Nm@4000rpm,5
Tata Aria Pure,2010,780000,115000,Diesel,Individual,Fourth & Above Owner,12.5 kmpl,2179 CC,140 bhp,320Nm@2000rpm,7
Chevrolet Captiva,2011,680000,108000,Diesel,Individual,Third Owner,10.5 kmpl,2171 CC,150 bhp,360Nm@2000rpm,7
Ford EcoSport Trend,2015,520000,82000,Petrol,Individual,Second Owner,15.0 kmpl,1498 CC,113 bhp,138Nm@4000rpm,5
Hyundai Creta SX,2020,950000,42000,Petrol,Dealer,First Owner,16.0 kmpl,1599 CC,123 bhp,161Nm@4000rpm,5
Suzuki Vitara Brezza,2015,620000,69000,Petrol,Individual,Second Owner,19.0 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Maruti SX4 CrossOver,2013,420000,88000,Petrol,Individual,Third Owner,14.5 kmpl,1598 CC,104 bhp,142Nm@4200rpm,5
Jeep Compass Sport,2017,980000,58000,Diesel,Dealer,First Owner,19.0 kmpl,1995 CC,173 bhp,350Nm@1400rpm,5
Opel Astra SRi,2014,420000,105000,Petrol,Individual,Fourth & Above Owner,14.0 kmpl,1598 CC,115 bhp,155Nm@3800rpm,5
Renault Pulse RxL,2013,280000,98000,Petrol,Individual,Third Owner,17.0 kmpl,1149 CC,78 bhp,104Nm@4400rpm,5
Christensen Puma EV,2024,820000,4500,Electric,Dealer,First Owner,0 kmpl,0 CC,150 bhp,330Nm@0rpm,5
FAW Besturn D50,2014,320000,85000,Petrol,Individual,Second Owner,13.0 kmpl,1500 CC,100 bhp,200Nm@2000rpm,5
Dongfeng S30,2013,280000,92000,Petrol,Individual,Third Owner,11.5 kmpl,1598 CC,110 bhp,200Nm@2000rpm,5
Chery A3,2012,250000,105000,Petrol,Individual,Fourth & Above Owner,10.5 kmpl,1598 CC,110 bhp,210Nm@2000rpm,5
JAC S2,2015,380000,72000,Petrol,Individual,Second Owner,13.5 kmpl,1400 CC,110 bhp,235Nm@2200rpm,5
Geely Emgrand EC7,2013,420000,95000,Petrol,Individual,Third Owner,11.0 kmpl,1798 CC,130 bhp,300Nm@2200rpm,5
Haval H2C Smart,2014,520000,78000,Petrol,Individual,Second Owner,12.5 kmpl,1598 CC,110 bhp,280Nm@2400rpm,5
BYD F3 DM-i,2023,650000,20000,Hybrid,Dealer,First Owner,24.0 kmpl,1500 CC,110 bhp,250Nm@1500rpm,5
Dacia Logan Prestige,2012,280000,112000,Petrol,Individual,Fourth & Above Owner,15.0 kmpl,1598 CC,84 bhp,122Nm@4000rpm,4
Ford Figo Titanium,2015,320000,82000,Petrol,Individual,Second Owner,19.5 kmpl,1149 CC,82 bhp,108Nm@3750rpm,5
Hyundai Eon Magna,2013,220000,105000,Petrol,Individual,Third Owner,20.5 kmpl,814 CC,56 bhp,76Nm@5500rpm,5
Tata GenX Plus,2016,380000,68000,Petrol,Individual,First Owner,21.0 kmpl,1199 CC,110 bhp,170Nm@3500rpm,5
Mahindra XUV100,2014,420000,92000,Petrol,Individual,Third Owner,18.0 kmpl,1199 CC,110 bhp,170Nm@3500rpm,5
Maruti Alto K10 Beat,2015,280000,75000,Petrol,Individual,First Owner,23.0 kmpl,1061 CC,68 bhp,90Nm@3500rpm,5
Honda Amaze VX,2016,680000,62000,Petrol,Individual,Second Owner,17.0 kmpl,1498 CC,120 bhp,145Nm@4300rpm,5
Chevrolet Aveo U-VA,2012,250000,118000,Petrol,Individual,Fourth & Above Owner,14.0 kmpl,1598 CC,103 bhp,141Nm@4000rpm,4
Toyota Innova Crysta,2018,1250000,45000,Petrol,Individual,First Owner,10.0 kmpl,2393 CC,150 bhp,320Nm@1600rpm,8
Kia Carnival EX,2015,1450000,68000,Petrol,Individual,Second Owner,9.5 kmpl,3298 CC,290 bhp,355Nm@4500rpm,8
Honda Odyssey Blue,2013,1050000,95000,Petrol,Individual,Third Owner,9.0 kmpl,3471 CC,248 bhp,327Nm@4700rpm,8
Ford Galaxy Titanium,2014,1150000,88000,Petrol,Individual,Third Owner,9.5 kmpl,2000 CC,163 bhp,280Nm@1500rpm,7
Volkswagen Caravelle,2015,2150000,72000,Diesel,Dealer,First Owner,12.0 kmpl,1968 CC,140 bhp,340Nm@2000rpm,7
Mercedes-Benz C200 BlueTec,2012,1850000,105000,Diesel,Individual,Fourth & Above Owner,11.0 kmpl,2143 CC,134 bhp,300Nm@2000rpm,5
BMW 3 Series 2013 Model,2013,1950000,92000,Petrol,Individual,Third Owner,9.5 kmpl,1998 CC,184 bhp,290Nm@4400rpm,5
Audi A4 B8 1.8T,2011,1650000,115000,Petrol,Individual,Fourth & Above Owner,11.0 kmpl,1798 CC,170 bhp,254Nm@2000rpm,5
Jaguar XE S,2015,2250000,68000,Petrol,Dealer,First Owner,10.5 kmpl,1997 CC,241 bhp,320Nm@4500rpm,5
Volvo S60 D3,2013,1750000,98000,Diesel,Individual,Third Owner,13.0 kmpl,1969 CC,163 bhp,350Nm@1750rpm,5
Skoda Rapid TSI,2015,680000,85000,Petrol,Individual,Second Owner,14.0 kmpl,1598 CC,105 bhp,200Nm@3500rpm,5
China FAW Besturn X80,2014,850000,92000,Petrol,Individual,Third Owner,12.0 kmpl,1998 CC,197 bhp,350Nm@2000rpm,5
XPeng P5 Long Range,2022,1350000,32000,Electric,Dealer,First Owner,0 kmpl,0 CC,300 bhp,600Nm@0rpm,5
NIO ET5 Touring Compact,2023,1650000,28000,Electric,Dealer,First Owner,0 kmpl,0 CC,240 bhp,400Nm@0rpm,5
Li Auto Mega DM-i,2023,1950000,25000,Hybrid,Dealer,First Owner,9.0 kmpl,1997 CC,318 bhp,565Nm@1500rpm,5
BYD Denza Z9 GT DM-i,2023,2450000,22000,Hybrid,Dealer,First Owner,9.5 kmpl,2098 CC,367 bhp,675Nm@1500rpm,5
Nio ES6 Sport Version,2023,2150000,32000,Electric,Dealer,First Owner,0 kmpl,0 CC,312 bhp,610Nm@0rpm,5
Aion S Plus 2024,2024,1250000,3000,Hybrid,Dealer,First Owner,26.0 kmpl,1500 CC,128 bhp,270Nm@1500rpm,5
Adeptly EV Wonder Car,2024,920000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,170 bhp,360Nm@0rpm,5
Aiways U8pro,2024,1850000,3500,Electric,Dealer,First Owner,0 kmpl,0 CC,394 bhp,720Nm@0rpm,5
Skyworth SQ6 EV,2024,1180000,4000,Electric,Dealer,First Owner,0 kmpl,0 CC,204 bhp,380Nm@0rpm,5
Hongqi EHS9 Premium,2024,2650000,2500,Hybrid,Dealer,First Owner,8.5 kmpl,1897 CC,290 bhp,530Nm@1500rpm,5
Jeep Wrangler Unlimited 3.8L,2011,1450000,88000,Petrol,Individual,Third Owner,8.0 kmpl,3801 CC,202 bhp,344Nm@4000rpm,5
Nissan Frontier King Cab,2010,980000,125000,Petrol,Individual,Fourth & Above Owner,9.5 kmpl,4000 CC,305 bhp,407Nm@4800rpm,2
Ford Ranger XLT,2012,1050000,115000,Diesel,Individual,Fourth & Above Owner,10.0 kmpl,3200 CC,160 bhp,440Nm@2000rpm,2
Chevrolet Colorado Crew Cab,2014,1180000,98000,Diesel,Individual,Third Owner,10.5 kmpl,2800 CC,181 bhp,360Nm@2000rpm,5
Toyota Hilux Double Cab,2015,1250000,85000,Diesel,Individual,Second Owner,11.0 kmpl,2982 CC,177 bhp,342Nm@2000rpm,5
Isuzu D-Max V-Cross,2016,1350000,72000,Diesel,Dealer,First Owner,11.5 kmpl,1897 CC,163 bhp,400Nm@2000rpm,5
Mahindra Bolero Pik-Up,2013,420000,95000,Diesel,Individual,Third Owner,15.5 kmpl,2523 CC,62 bhp,155Nm@1400rpm,3
Tata Xenon Badger,2014,580000,88000,Diesel,Individual,Second Owner,14.0 kmpl,2179 CC,140 bhp,320Nm@2000rpm,3
Force Prime Mover,2012,850000,105000,Diesel,Individual,Third Owner,8.5 kmpl,2596 CC,140 bhp,320Nm@2000rpm,2
Eicher Pro 1000 P,2013,950000,92000,Diesel,Individual,Third Owner,7.0 kmpl,5868 CC,130 bhp,480Nm@1200rpm,2
Ashok Leyland Ecomet,2014,1150000,78000,Diesel,Individual,Second Owner,10.0 kmpl,2596 CC,85 bhp,250Nm@1400rpm,3
Piaggio Ape AutoRikshaw,2010,120000,45000,Petrol,Individual,Second Owner,25.0 kmpl,175 CC,8 bhp,10Nm@2500rpm,3
Bajaj Maxima,2012,280000,52000,Diesel,Individual,Third Owner,22.5 kmpl,1193 CC,68 bhp,92Nm@3400rpm,8
Tata Super Ace,2014,520000,72000,Diesel,Individual,Second Owner,16.0 kmpl,1405 CC,46 bhp,102Nm@1400rpm,2
Maruti Suzuki Carry Van,2013,420000,62000,Petrol,Individual,First Owner,13.0 kmpl,1061 CC,60 bhp,86Nm@4000rpm,8
Hyundai i20 D-Lite,2014,380000,85000,Petrol,Individual,Second Owner,18.0 kmpl,1197 CC,75 bhp,95Nm@5200rpm,5
Kia Rio EX,2015,420000,78000,Petrol,Individual,First Owner,17.5 kmpl,1248 CC,87 bhp,121Nm@4200rpm,5
Chevrolet Optra SRi,2013,320000,105000,Petrol,Individual,Third Owner,14.5 kmpl,1598 CC,103 bhp,141Nm@4000rpm,5
Honda Jazz V,2016,580000,68000,Petrol,Individual,Second Owner,18.5 kmpl,1497 CC,119 bhp,145Nm@4300rpm,5
Maruti Swift LXI,2014,380000,92000,Petrol,Individual,Third Owner,21.5 kmpl,1197 CC,82 bhp,113Nm@4000rpm,5
Hyundai Elantra GLS,2014,520000,88000,Petrol,Individual,Second Owner,15.0 kmpl,1796 CC,137 bhp,175Nm@4600rpm,5
Toyota Corolla Altis,2015,720000,72000,Petrol,Individual,Second Owner,14.5 kmpl,1598 CC,121 bhp,154Nm@4000rpm,5
Skoda Octavia VRS,2013,980000,95000,Petrol,Individual,Third Owner,13.5 kmpl,1984 CC,200 bhp,260Nm@2000rpm,5
Volkswagen Jetta Tdi,2012,620000,105000,Diesel,Individual,Fourth & Above Owner,14.5 kmpl,1598 CC,103 bhp,250Nm@1600rpm,5
Ford Fiesta EcoBoost,2015,480000,82000,Petrol,Individual,First Owner,17.0 kmpl,1498 CC,110 bhp,140Nm@4500rpm,5
Fiat Punto EVO,2014,320000,92000,Petrol,Individual,Second Owner,18.0 kmpl,1368 CC,84 bhp,118Nm@3800rpm,5
Citroen Xsara Picasso,2010,280000,125000,Petrol,Individual,Fourth & Above Owner,11.0 kmpl,1587 CC,117 bhp,156Nm@4000rpm,7
Peugeot 306 Sedan,2008,180000,145000,Petrol,Individual,Fourth & Above Owner,10.5 kmpl,1449 CC,90 bhp,142Nm@4000rpm,5
Renault Megane Hatchback,2009,220000,135000,Petrol,Individual,Fourth & Above Owner,11.5 kmpl,1598 CC,102 bhp,140Nm@4000rpm,5
